Date,Timestamp,Machine_ID,Operation_Mode,Temperature_C,Vibration_Hz,Power_Consumption_kW,Network_Latency_ms,Packet_Loss_%,Quality_Control_Defect_Rate_%,Production_Speed_units_per_hr,Predictive_Maintenance_Score,Error_Rate_%,Efficiency_Status,Network_Stability_Index,Latency_Sensitivity_Score
28-01-2025,16:39:00,48,Active,61.545,0.964,5.447,44.226,0.361,7.565,198.343,0.944,9.09,Low,52.164,4.3855967806129215
28-01-2025,16:40:00,41,Active,84.901,4.804,3.468,21.595,4.912,3.803,477.453,0.511,8.485,Low,29.284999999999997,21.13091391900863
28-01-2025,16:41:00,40,Active,44.811,2.75,9.852,26.886,1.291,7.004,150.998,0.104,3.911,Low,60.204,5.414831815247794
28-01-2025,16:42:00,47,Active,43.301,4.86,2.566,46.194,0.765,8.272,453.146,0.131,12.776,Low,46.156,9.60177141162012
28-01-2025,16:43:00,22,Active,85.316,2.109,2.182,27.582,1.431,5.084,278.408,0.333,7.91,Low,58.108,9.740675949898538
28-01-2025,16:44:00,27,Idle,84.776,0.733,7.626,33.059,3.689,3.605,351.826,0.115,7.39,Low,30.051000000000002,10.329898117971757
28-01-2025,16:45:00,39,Idle,43.422,0.842,3.232,43.921,1.74,2.631,68.079,0.472,9.098,Low,38.679,1.5155272589657398
28-01-2025,16:46:00,22,Maintenance,67.669,0.312,2.499,37.084,2.384,6.473,358.843,0.346,6.833,Low,39.07599999999999,9.422408360466337
28-01-2025,16:47:00,19,Maintenance,75.594,4.874,9.444,23.05,1.516,5.875,244.112,0.22,9.662,Low,61.79,10.15018711018711
28-01-2025,16:48:00,36,Active,36.659,2.325,9.946,37.856,3.427,2.747,294.472,0.003,8.589,Low,27.873999999999995,7.578546427836112
28-01-2025,16:49:00,9,Active,53.587,4.372,7.902,27.391,0.181,7.995,319.368,0.127,1.908,Medium,70.799,11.248916910288472
28-01-2025,16:50:00,19,Active,35.971,1.129,9.656,46.721,0.363,7.221,326.561,0.418,3.407,Medium,49.649,6.843129858971941
28-01-2025,16:51:00,2,Idle,50.796,2.187,7.578,37.931,1.265,8.872,85.83,0.175,11.632,Low,49.419000000000004,2.204669800416121
28-01-2025,16:52:00,28,Idle,41.082,1.319,8.68,4.171,0.596,3.842,238.107,0.591,11.765,Low,89.869,46.04660607232643
28-01-2025,16:53:00,39,Idle,54.874,2.44,3.681,43.242,3.747,3.444,340.39,0.645,12.037,Low,19.28800000000001,7.693820351702003
28-01-2025,16:54:00,22,Active,66.532,4.152,6.726,42.4,0.851,0.325,407.826,0.269,10.066,Low,49.09,9.396912442396314
28-01-2025,16:55:00,6,Idle,63.425,1.607,2.531,28.357,4.021,6.295,361.514,0.562,13.38,Low,31.432999999999993,12.314405422897435
28-01-2025,16:56:00,47,Idle,85.245,1.455,8.789,17.464,0.347,4.867,178.975,0.53,4.889,Low,79.066,9.693186741767764
28-01-2025,16:57:00,7,Active,59.779,4.489,2.329,30.224,2.382,2.622,393.448,0.439,3.209,Medium,45.955999999999996,12.600819882141941
28-01-2025,16:58:00,6,Active,59.411,4.493,6.059,42.692,3.228,6.487,135.583,0.061,14.122,Low,25.02799999999999,3.103153895449968
28-01-2025,16:59:00,33,Active,42.269,2.134,2.366,32.847,1.673,0.269,290.271,0.881,2.514,Medium,50.423,8.575974237007712
28-01-2025,17:00:00,14,Maintenance,46.427,3.665,4.735,17.0,1.39,9.84,72.69,0.708,10.857,Low,69.1,4.038333333333333
28-01-2025,17:01:00,1,Active,30.965,4.307,2.542,8.597,4.848,0.031,118.191,0.79,2.529,Low,42.922999999999995,12.315411065958113
28-01-2025,17:02:00,25,Active,85.519,1.895,8.916,7.907,0.534,6.919,164.269,0.192,1.583,Low,86.753,18.44268552823622
28-01-2025,17:03:00,6,Active,89.455,1.199,6.101,4.897,4.735,9.186,447.721,0.477,13.899,Low,47.753,75.92352043411904
28-01-2025,17:04:00,28,Active,36.551,1.603,3.764,38.467,3.314,8.771,473.88,0.736,13.657,Low,28.393,12.006993184179189
28-01-2025,17:05:00,18,Active,56.512,1.677,2.062,1.073,3.826,0.567,366.242,0.942,11.32,Low,60.667,176.67245537867825
28-01-2025,17:06:00,27,Active,30.996,0.326,2.503,40.911,1.015,7.779,454.547,0.604,0.126,High,48.939,10.845529813175538
28-01-2025,17:07:00,49,Active,85.569,0.604,6.398,18.31,4.847,3.89,350.826,0.123,0.397,Medium,33.22,18.168099430346974
28-01-2025,17:08:00,2,Active,37.13,4.96,2.591,15.563,0.437,2.94,212.318,0.552,2.604,Medium,80.067,12.818813016965525
28-01-2025,17:09:00,40,Active,57.063,1.283,9.44,30.096,1.584,3.906,265.015,0.884,9.349,Low,54.064,8.522478775405196
28-01-2025,17:10:00,21,Active,69.907,1.583,6.199,44.545,4.064,1.287,268.354,0.111,3.898,Medium,14.814999999999998,5.892062795037874
28-01-2025,17:11:00,23,Maintenance,51.374,4.802,2.136,45.942,0.093,8.923,130.424,0.821,11.303,Low,53.128,2.7784073963614673
28-01-2025,17:12:00,2,Maintenance,54.259,1.16,3.627,30.184,2.42,8.977,315.179,0.775,12.862,Low,45.616,10.107074140584913
28-01-2025,17:13:00,16,Active,48.004,1.616,9.849,48.471,0.702,7.715,331.495,0.634,8.205,Low,44.509,6.7007944048028145
28-01-2025,17:14:00,4,Active,56.056,4.112,9.723,17.673,0.036,4.143,75.132,0.042,14.493,Low,81.967,4.0235634338349495
28-01-2025,17:15:00,34,Active,47.161,1.084,2.719,13.628,1.701,7.617,376.038,0.661,10.744,Low,69.362,25.706726825266614
28-01-2025,17:16:00,5,Active,54.532,2.46,8.06,36.414,3.922,0.016,483.188,0.704,8.264,Low,24.366,12.914630886833805
28-01-2025,17:17:00,49,Active,64.372,3.748,9.688,3.668,4.713,2.839,358.353,0.883,13.23,Low,49.202,76.76799485861183
28-01-2025,17:18:00,34,Maintenance,45.583,0.259,5.823,7.995,2.534,5.796,394.634,0.488,6.535,Low,66.665,43.87259588660366
28-01-2025,17:19:00,22,Idle,31.859,1.523,4.179,25.241,0.275,8.957,273.915,0.364,1.619,Medium,72.009,10.438436035212074
28-01-2025,17:20:00,46,Active,64.318,4.143,4.668,29.676,3.849,5.648,136.372,0.387,11.163,Low,31.834000000000003,4.445560046942235
28-01-2025,17:21:00,20,Active,32.963,0.968,9.409,36.588,1.508,8.923,138.462,0.422,14.84,Low,48.332,3.683675641162073
28-01-2025,17:22:00,39,Active,66.114,2.583,4.294,37.028,1.439,4.195,96.103,0.441,14.978,Low,48.582,2.5271641948038286
28-01-2025,17:23:00,47,Active,37.71,0.846,5.328,44.14,0.799,1.716,288.928,0.983,9.747,Low,47.87,6.400708905626939
28-01-2025,17:24:00,50,Active,72.661,2.05,5.509,21.235,2.144,7.08,472.581,0.761,8.205,Low,57.325,21.253923993703623
28-01-2025,17:25:00,13,Maintenance,59.995,2.787,2.313,17.994,0.98,9.044,75.869,0.187,10.226,Low,72.206,3.9943666420975044
28-01-2025,17:26:00,44,Active,85.711,0.299,2.065,23.871,1.474,3.327,481.869,0.691,3.394,Medium,61.389,19.37473362550762
28-01-2025,17:27:00,34,Active,44.751,0.535,4.151,31.589,0.645,2.176,323.32,0.005,1.031,Medium,61.961,9.921139034643591
28-01-2025,17:28:00,44,Active,73.913,2.262,8.131,46.413,0.957,2.076,369.791,0.399,2.657,Medium,44.017,7.799358825638539
28-01-2025,17:29:00,6,Active,83.83,1.119,7.322,28.772,1.856,1.12,88.908,0.185,6.343,Low,52.668,2.9862958484482065
28-01-2025,17:30:00,29,Active,85.744,1.541,2.553,25.327,1.587,6.308,103.543,0.96,6.15,Low,58.803,3.9329585596535876
28-01-2025,17:31:00,33,Active,49.853,3.456,8.773,8.825,4.835,8.719,196.484,0.959,6.006,Low,42.825,19.998371501272267
28-01-2025,17:32:00,1,Idle,49.112,0.103,1.7,20.399,1.035,4.349,94.614,0.499,11.694,Low,69.251,4.421421561755222
28-01-2025,17:33:00,47,Active,37.362,2.57,1.698,25.015,4.916,2.388,219.541,0.265,4.837,Medium,25.825000000000003,8.439015952335192
28-01-2025,17:34:00,48,Active,77.589,3.877,1.575,38.277,3.577,3.843,315.76,0.585,2.456,Medium,25.953000000000003,8.039310537973877
28-01-2025,17:35:00,7,Active,75.668,0.878,9.095,22.869,4.499,5.621,228.468,0.785,0.123,Medium,32.141000000000005,9.571745779043948
28-01-2025,17:36:00,22,Active,59.935,1.063,3.413,19.899,1.947,9.771,287.572,0.022,13.641,Low,60.631,13.76008421455572
28-01-2025,17:37:00,32,Active,62.214,2.597,2.033,4.063,4.391,2.314,387.009,0.516,9.999,Low,52.027,76.43867272368162
28-01-2025,17:38:00,14,Active,54.731,4.226,3.698,30.432,4.374,7.658,473.082,0.495,2.973,Medium,25.828000000000003,15.050967167218122
28-01-2025,17:39:00,24,Active,83.718,3.254,4.024,43.338,1.634,2.377,125.609,0.811,4.388,Low,40.322,2.832987505074654
28-01-2025,17:40:00,19,Active,58.623,0.218,3.987,5.404,1.499,7.752,326.994,0.027,5.747,Low,79.606,51.06089943785135
28-01-2025,17:41:00,27,Active,55.926,2.165,4.035,12.561,0.66,8.991,471.897,0.113,0.918,High,80.839,34.79809748543617
28-01-2025,17:42:00,23,Maintenance,48.25,4.815,3.897,33.064,1.777,1.315,158.475,0.273,0.43,Low,49.166,4.652272193518083
28-01-2025,17:43:00,45,Active,89.458,2.647,9.63,22.596,2.314,6.368,278.337,0.204,10.934,Low,54.263999999999996,11.795939989828785
28-01-2025,17:44:00,21,Maintenance,66.651,2.272,8.687,47.63,4.358,6.339,349.804,0.341,10.444,Low,8.789999999999992,7.1931729385153185
28-01-2025,17:45:00,44,Active,39.036,1.918,9.859,43.149,2.223,5.034,431.394,0.049,8.062,Low,34.620999999999995,9.771319848694194
28-01-2025,17:46:00,29,Active,75.213,3.011,3.383,18.844,2.38,1.26,362.0,0.308,14.911,Low,57.356,18.242289860915136
28-01-2025,17:47:00,1,Active,88.599,3.871,6.773,22.412,4.791,3.209,183.619,0.91,4.774,Low,29.677999999999997,7.842943789509653
28-01-2025,17:48:00,31,Idle,78.188,4.564,9.796,26.511,2.096,2.709,443.361,0.12,10.196,Low,52.528999999999996,16.115771873068955
28-01-2025,17:49:00,27,Active,80.116,4.836,5.922,35.978,1.986,8.914,136.549,0.07,7.859,Low,44.162,3.6927091784304182
28-01-2025,17:50:00,44,Idle,67.293,3.359,5.037,26.132,0.114,7.013,165.374,0.31,12.892,Low,72.72800000000001,6.09516438154209
28-01-2025,17:51:00,36,Active,51.442,1.797,7.713,13.998,4.77,1.237,270.821,0.37,13.675,Low,38.30200000000001,18.057140952126954
28-01-2025,17:52:00,27,Idle,64.838,0.835,7.421,13.48,2.379,4.984,154.831,0.241,8.936,Low,62.730000000000004,10.69274861878453
28-01-2025,17:53:00,15,Maintenance,48.127,1.561,9.555,34.906,0.462,5.605,484.349,0.907,13.217,Low,60.474000000000004,13.48936110956386
28-01-2025,17:54:00,25,Idle,48.433,1.543,6.095,32.163,4.944,0.23,408.218,0.467,2.98,Medium,18.397000000000006,12.309441244760729
28-01-2025,17:55:00,48,Maintenance,41.697,4.583,3.236,33.482,4.429,3.639,209.058,0.106,6.597,Low,22.22800000000001,6.062815381938402
28-01-2025,17:56:00,15,Active,86.975,1.734,3.496,38.146,1.187,1.028,493.649,0.687,8.276,Low,49.984,12.610458284371328
28-01-2025,17:57:00,40,Active,41.213,3.901,9.444,35.072,1.766,8.668,101.972,0.782,12.59,Low,47.268,2.826901752051452
28-01-2025,17:58:00,19,Active,32.712,3.247,6.553,37.837,0.586,4.627,263.06,0.09,7.155,Low,56.303,6.773437701161264
28-01-2025,17:59:00,47,Active,78.148,4.824,8.77,42.386,0.97,1.921,431.111,0.781,2.612,Medium,47.913999999999994,9.936638546996726
28-01-2025,18:00:00,50,Idle,67.533,1.956,9.322,27.551,4.211,3.02,478.988,0.192,14.917,Low,30.339,16.776575251304685
28-01-2025,18:01:00,11,Active,48.776,4.583,8.164,49.483,4.54,4.754,51.164,0.491,5.634,Low,5.117000000000004,1.0134896895984788
28-01-2025,18:02:00,41,Active,42.9,0.571,3.725,48.163,3.447,4.099,227.614,0.004,2.734,Medium,17.367000000000004,4.629782560055326
28-01-2025,18:03:00,33,Active,69.625,3.394,5.623,26.955,1.147,8.384,389.13,0.95,2.875,Medium,61.575,13.919871221606153
28-01-2025,18:04:00,41,Idle,74.502,3.579,7.141,44.958,3.159,1.885,124.38,0.439,3.889,Low,23.451999999999998,2.706384089821141
28-01-2025,18:05:00,23,Idle,68.195,1.043,3.869,9.086,1.565,3.774,254.511,0.738,6.905,Low,75.264,25.23408685306365
28-01-2025,18:06:00,12,Active,60.353,3.708,6.977,26.289,0.01,7.718,131.343,0.493,3.675,Low,73.61099999999999,4.8130382205284175
28-01-2025,18:07:00,2,Idle,33.196,3.161,8.42,6.713,1.275,1.428,202.783,0.981,4.806,Medium,80.537,26.291067029690133
28-01-2025,18:08:00,43,Active,70.244,1.269,5.181,44.381,4.133,9.435,354.402,0.495,14.956,Low,14.289000000000001,7.809479738216434
28-01-2025,18:09:00,21,Idle,59.08,1.941,8.311,15.011,1.128,1.915,463.132,0.566,8.516,Low,73.709,28.925863468865156
28-01-2025,18:10:00,14,Active,59.455,4.295,4.582,23.602,0.444,5.356,228.78,0.153,4.253,Medium,71.958,9.299243963905374
28-01-2025,18:11:00,34,Active,54.379,2.831,4.404,11.226,3.037,3.562,269.81,0.907,0.655,Medium,58.404,22.068542450515295
28-01-2025,18:12:00,15,Active,65.079,0.67,8.367,36.076,3.562,9.726,456.893,0.515,2.036,Medium,28.304000000000002,12.323147049304131
28-01-2025,18:13:00,21,Active,38.948,2.573,9.479,35.731,2.413,5.261,384.547,0.674,7.687,Low,40.138999999999996,10.469276632816968
28-01-2025,18:14:00,23,Active,52.063,1.966,8.485,45.886,0.342,2.578,272.266,0.49,10.488,Low,50.693999999999996,5.806978629015058
28-01-2025,18:15:00,21,Active,62.273,3.609,6.193,38.691,3.989,6.815,396.596,0.717,8.139,Low,21.418999999999997,9.992088886649366
28-01-2025,18:16:00,50,Active,54.929,1.105,3.761,28.814,1.714,3.92,234.773,0.806,0.162,Medium,54.046,7.8745891192057424
28-01-2025,18:17:00,14,Idle,38.466,4.355,4.043,35.877,1.115,4.201,217.714,0.429,3.773,Medium,52.973,5.903788269110827
28-01-2025,18:18:00,21,Active,62.33,0.859,7.297,7.607,4.827,2.784,100.477,0.312,11.595,Low,44.123,11.673870105727897
28-01-2025,18:19:00,12,Active,39.833,2.034,5.863,33.686,3.496,0.08,68.462,0.45,11.081,Low,31.354,1.973764631263334
28-01-2025,18:20:00,42,Active,46.322,2.672,9.716,21.473,3.606,3.75,128.605,0.658,8.596,Low,42.467000000000006,5.722644951719841
28-01-2025,18:21:00,46,Active,72.326,1.449,7.224,41.946,0.855,5.907,359.083,0.326,4.856,Medium,49.504000000000005,8.361267638429657
28-01-2025,18:22:00,47,Active,50.681,3.691,7.279,44.923,4.147,3.951,281.184,0.746,11.789,Low,13.607,6.122944929555996
28-01-2025,18:23:00,5,Active,45.214,2.276,2.167,16.104,0.184,2.209,82.659,0.21,8.046,Low,82.056,4.8327291861552855
28-01-2025,18:24:00,2,Idle,56.536,1.399,7.415,26.774,0.758,5.189,141.23,0.939,9.467,Low,65.64599999999999,5.0849715561316335
28-01-2025,18:25:00,22,Active,87.568,1.392,2.841,36.564,4.593,6.122,452.739,0.617,14.349,Low,17.506,12.052470450431263
28-01-2025,18:26:00,6,Active,58.063,1.112,8.168,9.742,0.64,9.635,61.189,0.182,12.987,Low,83.858,5.696239061627257
28-01-2025,18:27:00,44,Active,72.262,1.573,3.479,3.423,0.198,8.918,278.394,0.551,8.551,Low,94.597,62.942346823423016
28-01-2025,18:28:00,2,Active,47.461,0.541,4.604,23.139,1.145,9.659,191.113,0.529,3.687,Low,65.411,7.917187953104934
28-01-2025,18:29:00,29,Active,45.418,3.671,1.518,41.838,2.096,1.873,486.129,0.898,3.125,Medium,37.202,11.34807880853448
28-01-2025,18:30:00,36,Active,77.787,1.976,2.244,37.537,1.244,0.696,124.914,0.297,10.625,Low,50.023,3.2414043646365833
28-01-2025,18:31:00,7,Active,65.674,3.639,5.137,46.851,4.34,5.196,86.384,0.905,13.108,Low,9.748999999999995,1.8052705272617082
28-01-2025,18:32:00,16,Active,48.011,1.937,3.824,32.013,0.818,9.663,232.269,0.621,11.857,Low,59.807,7.035682912791931
28-01-2025,18:33:00,33,Active,49.025,3.26,1.679,39.961,2.743,2.946,146.457,0.555,10.376,Low,32.60900000000001,3.575523058519079
28-01-2025,18:34:00,33,Active,73.12,3.838,9.479,39.087,1.567,4.635,169.982,0.68,13.083,Low,45.242999999999995,4.240327288148277
28-01-2025,18:35:00,14,Active,77.06,0.569,4.821,40.426,1.956,4.193,149.595,0.04,7.399,Low,40.013999999999996,3.611137932699271
28-01-2025,18:36:00,43,Active,39.755,0.269,7.392,46.819,2.209,7.55,67.877,0.714,9.604,Low,31.090999999999994,1.419456701311194
28-01-2025,18:37:00,12,Active,68.372,1.136,8.46,9.393,0.136,4.169,379.483,0.745,4.145,Medium,89.247,36.51332627730203
28-01-2025,18:38:00,43,Maintenance,65.837,0.277,7.729,9.313,1.797,3.29,444.736,0.149,3.22,Medium,72.717,43.1238242994279
28-01-2025,18:39:00,6,Active,73.134,2.042,1.984,9.106,3.663,3.639,473.444,0.291,6.374,Low,54.264,46.84781318028894
28-01-2025,18:40:00,12,Active,42.286,3.258,8.938,16.372,2.897,0.774,133.241,0.104,9.683,Low,54.658,7.66987105687313
28-01-2025,18:41:00,31,Active,89.586,1.295,3.833,47.62,0.45,5.171,455.366,0.448,14.263,Low,47.88,9.365816536404772
28-01-2025,18:42:00,12,Active,41.879,2.553,8.802,15.162,0.9,4.379,87.092,0.577,11.347,Low,75.838,5.3886895186239325
28-01-2025,18:43:00,10,Idle,82.248,1.639,3.042,1.479,4.29,6.344,74.091,0.08,1.061,Low,55.621,29.8874546187979
28-01-2025,18:44:00,40,Active,71.683,4.724,9.665,47.506,2.569,5.436,462.332,0.762,8.244,Low,26.804000000000002,9.53143940955758
28-01-2025,18:45:00,27,Idle,62.92,3.792,3.217,38.02,2.157,2.19,201.948,0.069,3.648,Medium,40.41,5.1754997437211685
28-01-2025,18:46:00,7,Active,44.15,0.56,5.286,4.556,4.957,5.911,231.256,0.446,3.594,Medium,45.874,41.6227501799856
28-01-2025,18:47:00,46,Maintenance,64.382,4.951,6.342,28.291,4.708,2.425,126.131,0.557,11.502,Low,24.629000000000005,4.306134990270049
28-01-2025,18:48:00,36,Idle,53.177,3.934,8.803,2.269,0.952,5.821,244.76,0.114,7.788,Low,88.211,74.87304986234322
28-01-2025,18:49:00,33,Active,78.427,2.867,4.464,1.958,0.229,0.05,172.983,0.978,6.505,Low,95.752,58.47971602434077
28-01-2025,18:50:00,27,Active,32.874,3.237,5.755,30.772,1.161,1.622,101.387,0.528,9.922,Low,57.618,3.1910801963993456
28-01-2025,18:51:00,8,Active,58.093,1.577,8.705,3.865,3.508,2.577,306.648,0.495,11.348,Low,61.055,63.03144912641316
28-01-2025,18:52:00,5,Active,89.558,1.292,8.153,37.032,0.813,3.676,327.274,0.574,11.317,Low,54.83800000000001,8.60522717711401
28-01-2025,18:53:00,8,Active,77.014,3.543,4.718,32.548,3.241,7.463,59.178,0.023,5.137,Low,35.042,1.763979968999642
28-01-2025,18:54:00,40,Idle,56.611,0.398,9.461,5.598,4.703,7.396,281.634,0.451,10.583,Low,47.37199999999999,42.68475295544105
28-01-2025,18:55:00,21,Active,60.166,1.471,6.93,3.418,0.029,8.159,140.607,0.736,2.784,Low,96.292,31.82593933906745
28-01-2025,18:56:00,24,Active,40.159,1.514,1.776,10.188,4.534,8.439,281.372,0.833,9.101,Low,44.472,25.149445834823023
28-01-2025,18:57:00,7,Active,56.265,2.542,8.47,31.668,4.12,5.187,390.087,0.387,3.519,Medium,27.13199999999999,11.940951389739194
28-01-2025,18:58:00,19,Active,77.215,1.991,3.576,47.965,0.828,8.066,141.762,0.298,14.298,Low,43.754999999999995,2.895170019401613
28-01-2025,18:59:00,31,Active,63.304,4.657,3.28,41.525,4.695,4.928,278.295,0.834,2.474,Medium,11.525000000000006,6.544268077601411
28-01-2025,19:00:00,36,Idle,64.394,3.876,2.585,39.003,3.261,9.854,148.214,0.585,1.584,Low,28.387,3.7050721195910308
28-01-2025,19:01:00,27,Idle,61.136,0.642,2.463,30.414,4.283,1.985,470.222,0.504,14.494,Low,26.756,14.96854905456166
28-01-2025,19:02:00,29,Active,81.599,3.673,3.141,25.986,2.706,4.563,178.07,0.956,12.806,Low,46.954,6.59860668494775
28-01-2025,19:03:00,23,Active,75.713,0.859,3.704,30.873,3.773,4.119,430.675,0.757,5.477,Low,31.39699999999999,13.51222037461174
28-01-2025,19:04:00,20,Maintenance,30.522,3.618,4.021,27.927,0.47,8.745,156.496,0.95,8.637,Low,67.37299999999999,5.410032149894563
28-01-2025,19:05:00,6,Idle,64.138,0.587,8.206,48.77,1.241,7.516,433.001,0.039,3.097,Medium,38.81999999999999,8.70004018485031
28-01-2025,19:06:00,12,Active,64.182,4.874,4.346,3.035,1.634,2.556,189.237,0.821,1.982,Low,80.625,46.89888475836431
28-01-2025,19:07:00,50,Active,73.503,3.194,6.081,9.918,4.565,7.08,287.663,0.377,1.744,Medium,44.432,26.34759113390731
28-01-2025,19:08:00,12,Active,45.758,3.149,9.968,9.805,1.375,0.942,268.524,0.304,10.142,Low,76.445,24.851827857473392
28-01-2025,19:09:00,50,Active,89.385,1.16,5.378,35.176,3.281,7.156,373.027,0.26,9.945,Low,32.013999999999996,10.311449579831931
28-01-2025,19:10:00,3,Active,61.277,1.88,7.4,20.461,0.905,9.451,94.544,0.947,7.845,Low,70.489,4.405386515073855
28-01-2025,19:11:00,42,Active,77.656,4.282,7.409,45.509,4.081,4.964,213.509,0.341,4.781,Medium,13.680999999999997,4.590702874712421
28-01-2025,19:12:00,39,Maintenance,51.865,1.371,6.227,35.843,3.244,0.215,353.245,0.572,12.179,Low,31.716999999999985,9.587845723746709
28-01-2025,19:13:00,35,Active,57.234,2.526,9.149,26.68,3.268,0.099,269.539,0.938,6.867,Low,40.64,9.73768063583815
28-01-2025,19:14:00,19,Idle,70.748,0.886,7.853,11.683,4.515,6.277,371.555,0.969,11.661,Low,43.167,29.29551367972877
28-01-2025,19:15:00,45,Active,73.448,3.568,7.587,39.958,4.77,6.991,386.304,0.395,7.003,Low,12.342000000000013,9.431710532740857
28-01-2025,19:16:00,4,Active,38.051,4.836,2.386,21.709,2.318,7.261,462.127,0.129,14.027,Low,55.111000000000004,20.349949359284867
28-01-2025,19:17:00,31,Active,36.897,4.733,8.018,33.928,4.055,5.287,84.872,0.063,1.31,Low,25.522000000000006,2.429912963811269
28-01-2025,19:18:00,42,Active,72.418,2.232,4.457,14.846,1.097,4.638,487.345,0.491,6.048,Low,74.184,30.75508014640919
28-01-2025,19:19:00,38,Idle,30.591,2.615,5.721,41.14,0.541,4.525,342.835,0.29,14.968,Low,53.45,8.135619364024679
28-01-2025,19:20:00,33,Active,83.983,2.456,7.829,33.08,4.947,9.987,93.264,0.38,4.137,Low,17.44999999999999,2.7366197183098593
28-01-2025,19:21:00,6,Active,73.73,0.577,4.154,24.531,4.672,3.31,245.564,0.413,8.842,Low,28.74900000000001,9.618267987936235
28-01-2025,19:22:00,8,Idle,78.114,2.008,5.263,16.755,4.133,1.807,454.31,0.679,0.077,High,41.915000000000006,25.587721768515912
28-01-2025,19:23:00,28,Active,74.144,4.362,8.655,1.883,3.848,4.837,471.885,0.831,14.793,Low,59.637,163.67845993756504
28-01-2025,19:24:00,15,Idle,65.648,4.578,8.767,8.193,0.063,3.964,291.421,0.496,14.547,Low,91.17699999999999,31.70031545741325
28-01-2025,19:25:00,31,Active,89.257,0.388,6.95,12.291,1.846,0.12,302.991,0.428,14.829,Low,69.249,22.79670453690467
28-01-2025,19:26:00,8,Active,31.353,1.019,3.558,49.267,1.64,7.728,106.188,0.308,4.0,Low,34.333,2.1124793602164442
28-01-2025,19:27:00,6,Active,54.737,4.301,7.615,24.234,2.208,1.954,335.758,0.491,4.1,Medium,53.68599999999999,13.305777918681143
28-01-2025,19:28:00,29,Active,86.674,3.486,7.077,18.697,2.52,2.974,249.36,0.818,7.989,Low,56.103,12.659795908006297
28-01-2025,19:29:00,46,Active,45.942,2.094,8.74,10.447,1.654,0.506,171.596,0.411,4.516,Low,73.013,14.990477854459686
28-01-2025,19:30:00,34,Idle,59.323,3.547,5.059,46.417,0.749,8.354,207.147,0.323,13.42,Low,46.092999999999996,4.3686230676761495
28-01-2025,19:31:00,7,Active,74.536,1.956,3.931,22.547,2.768,9.207,352.316,0.844,4.549,Medium,49.772999999999996,14.96224572132331
28-01-2025,19:32:00,40,Idle,51.244,3.604,3.834,40.197,2.432,5.096,53.966,0.639,5.838,Low,35.483000000000004,1.3099497536228366
28-01-2025,19:33:00,10,Active,67.049,1.987,4.357,41.843,4.369,1.46,63.819,0.016,12.139,Low,14.466999999999999,1.4896015685176107
28-01-2025,19:34:00,13,Idle,78.543,1.849,4.031,44.128,2.716,5.863,297.525,0.987,1.823,Medium,28.712000000000003,6.5929134905158655
28-01-2025,19:35:00,22,Active,38.115,2.91,1.69,11.741,3.848,8.317,280.063,0.078,3.59,Medium,49.779,21.981241660780157
